file,object,num_changes
stored_procedures_analysis_all_schemas.json,usp_PreProcessValidateExchangeData,4
stored_procedures_analysis_all_schemas.json,usp_PreProcessingAddMiscellaneousChargesToEfileCoversheet,1
stored_procedures_analysis_all_schemas.json,usp_PreProcessingMatchCoverLetterToEfileCoversheet,1
stored_procedures_analysis_all_schemas.json,usp_PreProcessingVerifyAccountsAndMetersExistence,13
stored_procedures_analysis_all_schemas.json,usp_PreloadRawAndTransformedDataStatisticsReport,7
stored_procedures_analysis_all_schemas.json,usp_PrepareForNextBillingPeriod,2
stored_procedures_analysis_all_schemas.json,usp_PrepareForNextManualBillingPeriod,3
stored_procedures_analysis_all_schemas.json,usp_ProRateCustomerLevelAdjustments,1
stored_procedures_analysis_all_schemas.json,usp_ProRateCustomerLevelCunyWindCharges,3
stored_procedures_analysis_all_schemas.json,usp_ProRateCustomerLevelShorePowerCredit,9
stored_procedures_analysis_all_schemas.json,usp_ProcessAccountBillingOriginals,5
stored_procedures_analysis_all_schemas.json,usp_ProcessAccountBillingRebillAddMissingBills,1
stored_procedures_analysis_all_schemas.json,usp_ProcessAccountBillingRebills,6
stored_procedures_analysis_all_schemas.json,usp_ProcessAccountBillingSaveTransactions,4
stored_procedures_analysis_all_schemas.json,usp_ProcessAccountBillingSetup,2
stored_procedures_analysis_all_schemas.json,usp_ProcessAccountCICBillingEncoreProjects,8
stored_procedures_analysis_all_schemas.json,usp_ProcessAndInsertTemporalData,5
stored_procedures_analysis_all_schemas.json,usp_ProcessChangePriorNewActiveStatusToActive,4
stored_procedures_analysis_all_schemas.json,usp_ProcessCommonElectronicGasUnknownExchangeCode,8
stored_procedures_analysis_all_schemas.json,usp_ProcessCommonElectronicGasUnknownExchangeDataByCursor,7
stored_procedures_analysis_all_schemas.json,usp_ProcessData,13
stored_procedures_analysis_all_schemas.json,usp_ProcessExchangeCode_27,16
stored_procedures_analysis_all_schemas.json,usp_ProcessExchangeCode_28,12
stored_procedures_analysis_all_schemas.json,usp_ProcessExchangeCode_AX,2
stored_procedures_analysis_all_schemas.json,usp_ProcessExchangeCode_MISC,11
stored_procedures_analysis_all_schemas.json,usp_ProcessExchangeCode_ReactivateAccount,12
stored_procedures_analysis_all_schemas.json,usp_ProcessExchangeData,12
stored_procedures_analysis_all_schemas.json,usp_ProcessExchangeInfo,15
stored_procedures_analysis_all_schemas.json,usp_ProcessExchange_Code27,12
stored_procedures_analysis_all_schemas.json,usp_ProcessExchange_Code27_Revert,14
stored_procedures_analysis_all_schemas.json,usp_ProcessExchange_Code28,11
stored_procedures_analysis_all_schemas.json,usp_ProcessExchange_Code28_Revert,14
stored_procedures_analysis_all_schemas.json,usp_ProcessExchange_Code45,19
stored_procedures_analysis_all_schemas.json,usp_ProcessExchange_Code45_Revert,13
stored_procedures_analysis_all_schemas.json,usp_ProcessExchange_Code46,15
stored_procedures_analysis_all_schemas.json,usp_ProcessExchange_Code46_Revert,3
stored_procedures_analysis_all_schemas.json,usp_ProcessExchange_Code47,2
stored_procedures_analysis_all_schemas.json,usp_ProcessExchange_Code47_AddReUsedAccount,13
stored_procedures_analysis_all_schemas.json,usp_ProcessExchange_Code47_Revert,2
stored_procedures_analysis_all_schemas.json,usp_ProcessExchange_CodeAX,16
stored_procedures_analysis_all_schemas.json,usp_ProcessExchange_CodeAX_Revert,15
stored_procedures_analysis_all_schemas.json,usp_ProcessExchange_CodeMISC,14
stored_procedures_analysis_all_schemas.json,usp_ProcessExchange_CodeMISC_Revert,14
stored_procedures_analysis_all_schemas.json,usp_ProcessGasAccountBilling,1
stored_procedures_analysis_all_schemas.json,usp_ProcessGasBills,4
stored_procedures_analysis_all_schemas.json,usp_ProcessGasMeterBilling,1
stored_procedures_analysis_all_schemas.json,usp_ProcessMeterBillingOriginalBills,4
stored_procedures_analysis_all_schemas.json,usp_ProcessMeterBillingRebills,5
stored_procedures_analysis_all_schemas.json,usp_ProcessMeterBillingSaveTransactions,5
stored_procedures_analysis_all_schemas.json,usp_ProcessMeterBillingSetup,3
stored_procedures_analysis_all_schemas.json,usp_ProcessNYPATransformEncoreData,8
stored_procedures_analysis_all_schemas.json,usp_ProcessNYPATransformUploadedData,7
stored_procedures_analysis_all_schemas.json,usp_ProcessNypaAddPage3CutomerLevelAllocation,3
stored_procedures_analysis_all_schemas.json,usp_ProcessNypaAddReactivePowerData,8
stored_procedures_analysis_all_schemas.json,usp_ProcessNypaBillPrintCoverSheetSummary,3
stored_procedures_analysis_all_schemas.json,usp_ProcessNypaRawData,9
stored_procedures_analysis_all_schemas.json,usp_Process_GetCurrentStep,1
stored_procedures_analysis_all_schemas.json,usp_Process_Main_ChangePriorActiveStatus,3
stored_procedures_analysis_all_schemas.json,usp_Process_Main_CheckNoBackBills,5
stored_procedures_analysis_all_schemas.json,usp_Process_Main_ExchangeInfo,8
stored_procedures_analysis_all_schemas.json,usp_Process_Main_ExchangeInfo2,10
stored_procedures_analysis_all_schemas.json,usp_Process_Main_LoadAccoutingBills,2
stored_procedures_analysis_all_schemas.json,usp_Process_Main_LoadMeterBills,7
stored_procedures_analysis_all_schemas.json,usp_Process_Main_LoadMeterBills2,3
stored_procedures_analysis_all_schemas.json,usp_Process_Main_UtilityCycle,3
stored_procedures_analysis_all_schemas.json,usp_Process_MatchCoverLetter,5
stored_procedures_analysis_all_schemas.json,usp_Process_NYPA_AddReativePowerData_Page3,8
stored_procedures_analysis_all_schemas.json,usp_Process_ResetProcess,3
stored_procedures_analysis_all_schemas.json,usp_Processing_AccountsAdjustmentsWithNoCancels,5
stored_procedures_analysis_all_schemas.json,usp_Processing_PreProcessingStatusReport,9
stored_procedures_analysis_all_schemas.json,usp_Processing_PreProcessingStatusReport_New,9
stored_procedures_analysis_all_schemas.json,usp_Processing_UtilityCompaniesListToProcess,5
stored_procedures_analysis_all_schemas.json,usp_Property_Search,8
stored_procedures_analysis_all_schemas.json,usp_Property_SelectByFacility,6
stored_procedures_analysis_all_schemas.json,usp_Published_AccountAndMeterListing,6
stored_procedures_analysis_all_schemas.json,usp_Published_AccountAndMeterListing_ExcelExport,8
stored_procedures_analysis_all_schemas.json,usp_Published_AccountAndMeterListing_Upgrade,7
stored_procedures_analysis_all_schemas.json,usp_Published_AccountsByUtilityCompanyandServiceClass,5
stored_procedures_analysis_all_schemas.json,usp_Published_ActiveAccountsNotBilledReport,5
stored_procedures_analysis_all_schemas.json,usp_Published_ActiveAccountsWithNoActiveMeters,7
stored_procedures_analysis_all_schemas.json,usp_Published_AgencyExcelData,5
stored_procedures_analysis_all_schemas.json,usp_Published_ClosedAccountsBilledReport,6
stored_procedures_analysis_all_schemas.json,usp_Published_CoreReportCityWide,2
stored_procedures_analysis_all_schemas.json,usp_Published_CoreReportReportAccountLevel,5
stored_procedures_analysis_all_schemas.json,usp_Published_CoreReportReportAccountLevelSubReport,4
stored_procedures_analysis_all_schemas.json,usp_Published_CoreReportReportAgencyLevel,1
stored_procedures_analysis_all_schemas.json,usp_Published_CurrentPeriodAccountMeterchanges,6
stored_procedures_analysis_all_schemas.json,usp_Published_EnergyAndGhgEmissionReport,13
stored_procedures_analysis_all_schemas.json,usp_Published_EnergyChangeReportAllFacilities,10
stored_procedures_analysis_all_schemas.json,usp_Published_EnergyChangeReportDataExport,3
stored_procedures_analysis_all_schemas.json,usp_Published_EnergyChangeReportExcelExport,12
stored_procedures_analysis_all_schemas.json,usp_Published_EnergyComparisonDashboardReport_Updated,13
stored_procedures_analysis_all_schemas.json,usp_Published_EnergyComparisonReportAgencyLevel,11
stored_procedures_analysis_all_schemas.json,usp_Published_EnergyComparisonReportAgencyLevel_Updated,11
stored_procedures_analysis_all_schemas.json,usp_Published_EnergyComparisonReportCityWide,6
stored_procedures_analysis_all_schemas.json,usp_Published_EnergyComparisonReportCityWide_Updated,5
stored_procedures_analysis_all_schemas.json,usp_Published_EnergyDeviationReport,7
stored_procedures_analysis_all_schemas.json,usp_Published_EnergyParametersForCustomPeriod,6
stored_procedures_analysis_all_schemas.json,usp_Published_EnergyParametersForCustomPeriod_Updated,2
stored_procedures_analysis_all_schemas.json,usp_Published_EstimatedMeterReadings,5
stored_procedures_analysis_all_schemas.json,usp_Published_EstimatedMeterReadings_Upgrade,6
stored_procedures_analysis_all_schemas.json,usp_Published_FacilityExcelData,4
stored_procedures_analysis_all_schemas.json,usp_Published_FacilityExcelData_Upgrade,6
stored_procedures_analysis_all_schemas.json,usp_Published_GetAccountExtentedBillingInformationByAgencyCode,6
stored_procedures_analysis_all_schemas.json,usp_Published_GetAccountExtentedBillingInformationByAgencyCode_Added_ZecSCharges,5
stored_procedures_analysis_all_schemas.json,usp_Published_GetAccountExtentedBillingInformationByAgencyCode_Updated,9
stored_procedures_analysis_all_schemas.json,usp_Published_GetAccountInformationByAgencyCode,9
stored_procedures_analysis_all_schemas.json,usp_Published_GetDegreeDayInformation,3
stored_procedures_analysis_all_schemas.json,usp_Published_GetMeterBillingHistoryInformation,3
stored_procedures_analysis_all_schemas.json,usp_Published_GetMeterBillingHistoryInformation_ExcelExport,13
stored_procedures_analysis_all_schemas.json,usp_Published_GetMeterBillingHistoryInformation_ExcelExportHeader,4
stored_procedures_analysis_all_schemas.json,usp_Published_GetMeterExtentedBillingInformation,11
stored_procedures_analysis_all_schemas.json,usp_Published_GetMeterExtentedBillingInformation_Updated,10
stored_procedures_analysis_all_schemas.json,usp_Published_GetMeterExtentedBillingInformation_Updated_BACKUP_NOT_IN_USE,9
stored_procedures_analysis_all_schemas.json,usp_Published_GetMonthlyAgencyData,7
stored_procedures_analysis_all_schemas.json,usp_Published_GetMonthlyAgencyDataOnly,8
stored_procedures_analysis_all_schemas.json,usp_Published_GetMonthlyAgencyDataOnly_Upgrade,11
stored_procedures_analysis_all_schemas.json,usp_Published_GetMonthlyAgencyDataOnly_desc,6
stored_procedures_analysis_all_schemas.json,usp_Published_GetMonthlyAgencyFacilityData,10
stored_procedures_analysis_all_schemas.json,usp_Published_GetMonthlyAgencyFacilityData12month,1
stored_procedures_analysis_all_schemas.json,usp_Published_GetMonthlyAgencyFacilityData2,10
stored_procedures_analysis_all_schemas.json,usp_Published_GetMonthlyCitywideSummaryData,2
stored_procedures_analysis_all_schemas.json,usp_Published_LookupAgencyCodesByEmailAddress,2
stored_procedures_analysis_all_schemas.json,usp_Published_LookupAgencyDivisionInformation,6
stored_procedures_analysis_all_schemas.json,usp_Published_LookupAgencyInformation,4
stored_procedures_analysis_all_schemas.json,usp_Published_LookupDegreeDayInformation,3
stored_procedures_analysis_all_schemas.json,usp_Published_LookupFacilityBySepecificAgencyInformation,1
stored_procedures_analysis_all_schemas.json,usp_Published_LookupPublishedBillingPeriod,7
stored_procedures_analysis_all_schemas.json,usp_Published_LookupPublishedBillingPeriodLabels,5
stored_procedures_analysis_all_schemas.json,usp_Published_LookupTotalDollarsBtusAndRunningTotalCO2,3
stored_procedures_analysis_all_schemas.json,usp_Published_LookupTotalDollarsBtusAndRunningTotalCO2ByEnergyType,2
stored_procedures_analysis_all_schemas.json,usp_Published_LookupTotalDollarsBtusAndRunningTotalCO2ByEnergyTypeThreeFiscalYears,5
stored_procedures_analysis_all_schemas.json,usp_Published_LookupTotalDollarsBtusAndRunningTotalCO2ByEnergyTypeThreeFiscalYears_Updated,6
stored_procedures_analysis_all_schemas.json,usp_Published_LookupTotalDollarsBtusAndRunningTotalCO2ByEnergyType_CoreRepForSelFac,6
stored_procedures_analysis_all_schemas.json,usp_Published_LookupTotalDollarsBtusAndRunningTotalCO2ByEnergyType_Upgrade,6
stored_procedures_analysis_all_schemas.json,usp_Published_MonthlyFacilityData_Export,10
stored_procedures_analysis_all_schemas.json,usp_Published_NypaReactivePowerAccountListing,5
stored_procedures_analysis_all_schemas.json,usp_Published_PartialLookupAccountBillingAllInfo,2
stored_procedures_analysis_all_schemas.json,usp_Published_PartialLookupAccountBillingRevisedOnly,2
stored_procedures_analysis_all_schemas.json,usp_Published_PartialLookupAccountBillingRevisedOnly_Upgrade,9
stored_procedures_analysis_all_schemas.json,usp_Published_PartialLookupCurrentAccount,8
stored_procedures_analysis_all_schemas.json,usp_Published_UsageandDemandDeviationReport,13
stored_procedures_analysis_all_schemas.json,usp_Published_UsageandDemandDeviationReportDash,5
stored_procedures_analysis_all_schemas.json,usp_ReadingScheduleManualBilling_Select,2
stored_procedures_analysis_all_schemas.json,usp_RebuildEC3PublishedTableIndexes,13
stored_procedures_analysis_all_schemas.json,usp_ReindexTablesAfterPublishing,7
stored_procedures_analysis_all_schemas.json,usp_ReindexTemporalTablesAfterPublishing,4
stored_procedures_analysis_all_schemas.json,usp_RemoveLastPublishedBillingPeriodFromTemporal,4
stored_procedures_analysis_all_schemas.json,usp_RemoveLastPublishedBillingPeriodFromTemporalAccountLevelRawDataForCurrentPeriod,4
stored_procedures_analysis_all_schemas.json,usp_RemoveLastPublishedBillingPeriodFromTemporalAccountLevelSummaryByAgency,3
stored_procedures_analysis_all_schemas.json,usp_RemoveLastPublishedBillingPeriodFromTemporalAccountLevelSummaryByCityWide,2
stored_procedures_analysis_all_schemas.json,usp_RemoveLastPublishedBillingPeriodFromTemporalAccountLevelSummaryByFacility,3
stored_procedures_analysis_all_schemas.json,usp_RemoveLastPublishedBillingPeriodFromTemporalAccountLevelSummaryForDollarsBtusAndCo2,3
stored_procedures_analysis_all_schemas.json,usp_RemoveLastPublishedBillingPeriodFromTemporalAccountMeterLevelRawDataForCurrentPeriod,3
stored_procedures_analysis_all_schemas.json,usp_RemoveLastPublishedBillingPeriodFromTemporalEnergyUsageSummaryGroupByAgencyAndEnergyType,4
stored_procedures_analysis_all_schemas.json,usp_RemoveLastPublishedBillingPeriodFromTemporalFiscalYearPivotByAgencyAndFacilityDollarsAndUsage,4
stored_procedures_analysis_all_schemas.json,usp_RemoveLastPublishedBillingPeriodFromTemporalFiscalYearPivotByAgencyDollarsAndUsage,4
stored_procedures_analysis_all_schemas.json,usp_RemoveLastPublishedBillingPeriodFromTemporalFiscalYearPivotByAgencyFacilityAndAccountDollarsAndUsage,3
stored_procedures_analysis_all_schemas.json,usp_RemoveLastPublishedBillingPeriodFromTemporalFiscalYearPivotByEncoreMonthlyPayments,2
stored_procedures_analysis_all_schemas.json,usp_RemoveReportArchive,3
stored_procedures_analysis_all_schemas.json,usp_ReportParam_GetUserAgencyAccessInXML,4
stored_procedures_analysis_all_schemas.json,usp_ReportParam_GetUserFacilityAccessInXML,7
stored_procedures_analysis_all_schemas.json,usp_Report_AccountLevelServiceClassificationDiscrepancy,2
stored_procedures_analysis_all_schemas.json,usp_Report_AgencyChangesToBaseBudgetByAgency,1
stored_procedures_analysis_all_schemas.json,usp_Report_AgencyContactList,5
stored_procedures_analysis_all_schemas.json,usp_Report_BudgetVersusActualExpendituresByAgency,3
stored_procedures_analysis_all_schemas.json,usp_Report_BudgetVersusUsageAndRateBreakDown,2
stored_procedures_analysis_all_schemas.json,usp_Report_BudgetVersusYearToDateUsageAndRateBreakDown,1
stored_procedures_analysis_all_schemas.json,usp_Report_BudgetVersusYearToDateUsageAndRateBreakDownAgencyLevel,2
stored_procedures_analysis_all_schemas.json,usp_Report_GetCustomAgencyList,11
stored_procedures_analysis_all_schemas.json,usp_Report_GetParameterMapping,2
stored_procedures_analysis_all_schemas.json,usp_Report_GetReportParameterValueDataSourceList,6
stored_procedures_analysis_all_schemas.json,usp_Report_GetReportPersonalizationParameterValue,3
stored_procedures_analysis_all_schemas.json,usp_Reporting_GetCurrentPeriodBalancesByInvoiceBillingGroup,2
stored_procedures_analysis_all_schemas.json,usp_Review_GetBBLInconsistencies,10
stored_procedures_analysis_all_schemas.json,usp_Review_GetReviewerEmails,4
stored_procedures_analysis_all_schemas.json,usp_Review_GetSBMRDoerEmail,3
stored_procedures_analysis_all_schemas.json,usp_Review_GetSBMRReviewerEmail,2
stored_procedures_analysis_all_schemas.json,usp_Review_IsSBMRReviewer,3
stored_procedures_analysis_all_schemas.json,usp_Review_SynchronizeFacilityInformation,3
stored_procedures_analysis_all_schemas.json,usp_SBMRHeader_ByUserEmail,4
stored_procedures_analysis_all_schemas.json,usp_SBMR_GetSBMRList,4
stored_procedures_analysis_all_schemas.json,usp_SBMR_GetTheNextSBMRRefereceNumber,2
stored_procedures_analysis_all_schemas.json,usp_SBMR_ProcessAccountWithUnassignAgencyFacility,7
stored_procedures_analysis_all_schemas.json,usp_SBMR_TerminatedAccounts,5
stored_procedures_analysis_all_schemas.json,usp_SBMR_UnassignedAccountAgencyFacilityListing,4
stored_procedures_analysis_all_schemas.json,usp_SBMR_getPendingSBMRsList,5
stored_procedures_analysis_all_schemas.json,usp_SBMR_getUnassignedAccountsList,2
stored_procedures_analysis_all_schemas.json,usp_SSIS_CreateDEPExtractInSeptsFormat,10
stored_procedures_analysis_all_schemas.json,usp_SSIS_CreateSeptsCsvExtract,3
stored_procedures_analysis_all_schemas.json,usp_Sanpshot_Create_ssEC3Database,3
stored_procedures_analysis_all_schemas.json,usp_Sanpshot_Drop_ssEC3Database,2
stored_procedures_analysis_all_schemas.json,usp_SaveContactsByMassDistributionProfile,13
stored_procedures_analysis_all_schemas.json,usp_SbmrsByUserId,8
stored_procedures_analysis_all_schemas.json,usp_SearchAccount,1
stored_procedures_analysis_all_schemas.json,usp_SearchAccountByAttribute,4
stored_procedures_analysis_all_schemas.json,usp_SearchAccountsBy_Excel_Export,8
stored_procedures_analysis_all_schemas.json,usp_Select_GetArchivedDocument,1
stored_procedures_analysis_all_schemas.json,usp_Select_GetLetterContent,2
stored_procedures_analysis_all_schemas.json,usp_Select_GetSBMRLetterAccountMeters,6
stored_procedures_analysis_all_schemas.json,usp_Select_GetSBMRRecordDetail,2
stored_procedures_analysis_all_schemas.json,usp_Select_GetUtilityNumber,2
stored_procedures_analysis_all_schemas.json,usp_SetEC3UsersInactive,5
stored_procedures_analysis_all_schemas.json,usp_ShrinkLogFile,4
stored_procedures_analysis_all_schemas.json,usp_SpaceUsedAnalyzer,8
stored_procedures_analysis_all_schemas.json,usp_StartProcess,4
stored_procedures_analysis_all_schemas.json,usp_SummaryElectricCycleMeterBillingPreProcess,3
stored_procedures_analysis_all_schemas.json,usp_TEMP_Published_EnergyAndGhgEmissionReport1,5
stored_procedures_analysis_all_schemas.json,usp_TEMP_Published_EnergyComparisonReportCityWide1,6
stored_procedures_analysis_all_schemas.json,usp_TransferSchemasFromDBO,7
stored_procedures_analysis_all_schemas.json,usp_TransformData,10
stored_procedures_analysis_all_schemas.json,usp_TruncatePublishingTables,6
stored_procedures_analysis_all_schemas.json,usp_TruncateUploadTables,4
stored_procedures_analysis_all_schemas.json,usp_TurnONAccountandRelatedMeters,8
stored_procedures_analysis_all_schemas.json,usp_TurnOffAccountandRelatedMeters,11
stored_procedures_analysis_all_schemas.json,usp_TurnOffMeter,8
stored_procedures_analysis_all_schemas.json,usp_TurnOffMeterByMeterSeqID,9
stored_procedures_analysis_all_schemas.json,usp_TurnOnMeter,6
stored_procedures_analysis_all_schemas.json,usp_UpdateAccountTensionFromMeters,11
stored_procedures_analysis_all_schemas.json,usp_UpdateAccountTripNumberUsingUploadedMeterReadWorkDay,6
stored_procedures_analysis_all_schemas.json,usp_UpdateBillingPeriods,8
stored_procedures_analysis_all_schemas.json,usp_UpdateConsecutivePeriodsEstimatedReadingBeforePublishing,4
stored_procedures_analysis_all_schemas.json,usp_UpdateDistributionJob,7
stored_procedures_analysis_all_schemas.json,usp_UpdateReportParameterMapping,2
stored_procedures_analysis_all_schemas.json,usp_UpdateUniqueAccountSeqIDs,2
stored_procedures_analysis_all_schemas.json,usp_UpdateUniqueMeterSeqIDs,6
stored_procedures_analysis_all_schemas.json,usp_UpdateUniqueSeqIDs,1
stored_procedures_analysis_all_schemas.json,usp_Update_FixBBLBinInconsistency,3
stored_procedures_analysis_all_schemas.json,usp_Update_UpdateSBMRAccounts,3
stored_procedures_analysis_all_schemas.json,usp_Update_UpdateSBMRMeters,4
stored_procedures_analysis_all_schemas.json,usp_UploadUtilityCycleParameters,3
stored_procedures_analysis_all_schemas.json,usp_Upload_10_ProcessSinglePeriodMeterBilling,10
stored_procedures_analysis_all_schemas.json,usp_Upload_11_ProcessSplitMeterBilling,3
stored_procedures_analysis_all_schemas.json,usp_Upload_12_ProcessSpannedMeterBilling,8
stored_procedures_analysis_all_schemas.json,usp_Upload_13_FinalizeMeterBillingProcessing,8
stored_procedures_analysis_all_schemas.json,usp_Upload_14_PrepareDataTransfer,10
stored_procedures_analysis_all_schemas.json,usp_Upload_15_PrepareExchangeData,6
stored_procedures_analysis_all_schemas.json,usp_Upload_16_ProRateConEdisonAccountBillingUsageToMeterBilling,5
stored_procedures_analysis_all_schemas.json,usp_Upload_17_TransferPreProcessedDataIntoGasSchemaTables,10
stored_procedures_analysis_all_schemas.json,usp_Upload_18_Helper_ProcessCommonElectronicGasUnknownExchangeCode,5
stored_procedures_analysis_all_schemas.json,usp_Upload_18_ProcessExchange,5
stored_procedures_analysis_all_schemas.json,usp_Upload_19_UploadDataToEC3,6
stored_procedures_analysis_all_schemas.json,usp_Upload_19_helper_FixServiceClassificationDiscrepancy,8
stored_procedures_analysis_all_schemas.json,usp_Upload_19_helper_UploadMeterDataToEC3,1
stored_procedures_analysis_all_schemas.json,usp_Upload_1_LoadRawData,2
stored_procedures_analysis_all_schemas.json,usp_Upload_20_CorrectConEdAccountLevelServiceClassificationDiscrepancy,1
stored_procedures_analysis_all_schemas.json,usp_Upload_2_TransformRawData,2
stored_procedures_analysis_all_schemas.json,usp_Upload_3_RemoveNetZeroTransaction,8
stored_procedures_analysis_all_schemas.json,usp_Upload_4_RemoveMeterBillingWithoutAssociatedAccountBilling,4
stored_procedures_analysis_all_schemas.json,usp_Upload_5_CorrectMeterDateRange,10
stored_procedures_analysis_all_schemas.json,usp_Upload_6_ProcessSpannedBills,15
stored_procedures_analysis_all_schemas.json,usp_Upload_7_PrepareCancellationData,8
stored_procedures_analysis_all_schemas.json,usp_Upload_8_Process36Or40Refunds,8
stored_procedures_analysis_all_schemas.json,usp_Upload_9_ProcessSpannedCancellation,9
stored_procedures_analysis_all_schemas.json,usp_UserRateByYearAndAgency,5
stored_procedures_analysis_all_schemas.json,usp_Util_CRIS_CompareVariousTablesByAccountNumer,2
stored_procedures_analysis_all_schemas.json,usp_Util_CRIS_InsertAccountBillingDetailForOrphanedCAncellation,7
stored_procedures_analysis_all_schemas.json,usp_UtilityCompany_Select,11
stored_procedures_analysis_all_schemas.json,usp_Utility_CountRowsPublishedDataByPublishedBillingPeriod,3
stored_procedures_analysis_all_schemas.json,usp_Utility_DeleteAndReSeedSequenceIdPublishedData,21
stored_procedures_analysis_all_schemas.json,usp_Valid2StartProcess,2
stored_procedures_analysis_all_schemas.json,usp_Validation_AccountRecordsWithIncorrectBillingPeriodRevision,10
stored_procedures_analysis_all_schemas.json,usp_Validation_CheckBillingDataSummary,9
stored_procedures_analysis_all_schemas.json,usp_Validation_CheckCurrentProcessingPeriod,1
stored_procedures_analysis_all_schemas.json,usp_Validation_CheckEstOrActInconsistency,5
stored_procedures_analysis_all_schemas.json,usp_Validation_CheckMeterBillingAdjustmentGas,1
stored_procedures_analysis_all_schemas.json,usp_Validation_CheckRawDataTotal,6
stored_procedures_analysis_all_schemas.json,usp_Validation_CheckReadingCode,4
stored_procedures_analysis_all_schemas.json,usp_Validation_CheckUnknownAccountOrMeterAfterExchangeProcess,1
stored_procedures_analysis_all_schemas.json,usp_Validation_CheckUploadDataSummary,3
stored_procedures_analysis_all_schemas.json,usp_Validation_CheckedTransformedData,5
stored_procedures_analysis_all_schemas.json,usp_Validation_GetAccountMeterDiscrepancy,4
stored_procedures_analysis_all_schemas.json,usp_Validation_GetUtilityContactDiscrepancy,10
stored_procedures_analysis_all_schemas.json,usp_ViewThreeFiscalYearsByDollarsAndUsage,4
stored_procedures_analysis_all_schemas.json,usp_VoucherAllOutstandingBills,5
stored_procedures_analysis_all_schemas.json,usp_VoucherAllOutstandingBills_New,5
stored_procedures_analysis_all_schemas.json,usp_VoucherBillsByInvoiceBillingGroup,7
stored_procedures_analysis_all_schemas.json,usp_lookup_GetEnergySourceType,8
stored_procedures_analysis_all_schemas.json,usp_lookup_GetServiceClassification,2
stored_procedures_analysis_all_schemas.json,usp_testingErrorHandling,9
tables_analysis_all_schemas.json,AMI,5
tables_analysis_all_schemas.json,AMIAccounts,9
tables_analysis_all_schemas.json,ARCHIVEUploadAccountBillingDetail,9
tables_analysis_all_schemas.json,ARCHIVEUploadMeterReadDetail,8
tables_analysis_all_schemas.json,ARCHIVEUploadPaymentDetail,9
tables_analysis_all_schemas.json,AXMBMeters,10
tables_analysis_all_schemas.json,Account,8
tables_analysis_all_schemas.json,AccountAppliedCreditBalance,2
tables_analysis_all_schemas.json,AccountBilling,7
tables_analysis_all_schemas.json,AccountBillingAdjustmentConEdSteam,7
tables_analysis_all_schemas.json,AccountBillingAdjustmentCrisGas,4
tables_analysis_all_schemas.json,AccountBillingAdjustmentCrisGasHoldOLdFormat,10
tables_analysis_all_schemas.json,AccountBillingAdjustmentElectric,7
tables_analysis_all_schemas.json,AccountBillingAdjustmentGas,6
tables_analysis_all_schemas.json,AccountBillingAdjustmentPaperBill,5
tables_analysis_all_schemas.json,AccountBillingConEdSteam,4
tables_analysis_all_schemas.json,AccountBillingCreditBalance,4
tables_analysis_all_schemas.json,AccountBillingCreditBalanceApplied,3
tables_analysis_all_schemas.json,AccountBillingCreditBalanceTransaction,7
tables_analysis_all_schemas.json,AccountBillingCrisGas,5
tables_analysis_all_schemas.json,AccountBillingDisputes,5
tables_analysis_all_schemas.json,AccountBillingElectric,4
tables_analysis_all_schemas.json,AccountBillingEntry,2
tables_analysis_all_schemas.json,AccountBillingEntryHistory,9
tables_analysis_all_schemas.json,AccountBillingGas,5
tables_analysis_all_schemas.json,AccountBillingPaperBill,7
tables_analysis_all_schemas.json,AccountBillingPaymentDetailCrisGas,9
tables_analysis_all_schemas.json,AccountBillingRetroactiveChargeBack,4
tables_analysis_all_schemas.json,AccountCICBilling,7
tables_analysis_all_schemas.json,AccountCICBillingEncoreSummaryAgencyActualExpenditure,5
tables_analysis_all_schemas.json,AccountCancellationEntry,12
tables_analysis_all_schemas.json,AccountCreditBalance,3
tables_analysis_all_schemas.json,AccountCreditTransaction,5
tables_analysis_all_schemas.json,AccountExchangeMeterTrack,9
tables_analysis_all_schemas.json,AccountGroup,6
tables_analysis_all_schemas.json,AccountGroupType,7
tables_analysis_all_schemas.json,AccountJournalEntry,4
tables_analysis_all_schemas.json,AccountLevelChange,1
tables_analysis_all_schemas.json,AccountLevelRawDataForCurrentPeriod,7
tables_analysis_all_schemas.json,AccountLevelServiceClassificationDiscrepancy,8
tables_analysis_all_schemas.json,AccountLevelSummaryByAgency,6
tables_analysis_all_schemas.json,AccountLevelSummaryByCityWide,9
tables_analysis_all_schemas.json,AccountLevelSummaryByFacility,7
tables_analysis_all_schemas.json,AccountLevelSummaryForDollarsBtusAndCo2,5
tables_analysis_all_schemas.json,AccountManualBillingCancellation,8
tables_analysis_all_schemas.json,AccountManualBillingDetail,7
tables_analysis_all_schemas.json,AccountManualBillingHeader,8
tables_analysis_all_schemas.json,AccountManualBillingHeader_ElectronicBilling,9
tables_analysis_all_schemas.json,AccountManualBillingHeader_backup20190809_NOT_IN_USE,8
tables_analysis_all_schemas.json,AccountManualBillingImage,8
tables_analysis_all_schemas.json,AccountMeterAndTrackTablesSeqidPriorToGasExchange,8
tables_analysis_all_schemas.json,AccountMeterLevelRawDataForCurrentPeriod,5
tables_analysis_all_schemas.json,AccountMeterStatus,8
tables_analysis_all_schemas.json,AccountOneShotBilling,5
tables_analysis_all_schemas.json,AccountProgramAttributeType,5
